,type,id,accountId,accountRef,date,description,category,amount,status,matchState,fiData,isReviewed,merchantId,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,lastUpdatedDate,principalCurrency,interestCurrency,escrowCurrency,parentId,checkNumber
10,CashAndCreditTransaction,75417769_3101034367_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-13,AMC ONLINE 9640,"{'id': '75417769_104', 'name': 'Movies & DVDs', 'categoryType': 'EXPENSE', 'parentId': '75417769_1', 'parentName': 'Entertainment'}",30.91,MANUAL,NOT_MATCHED,"{'date': '2023-01-13', 'amount': 30.91, 'description': 'AMC ONLINE 9640', 'inferredDescription': 'AMC ONLINE 9640', 'inferredCategory': {'id': '75417769_104', 'name': 'Movies & DVDs'}}",,2057.0,1673715385000,False,True,DISCRETIONARY,False,NOT_APPLICABLE,2023-01-14T16:56:25Z,,,,,
11,CashAndCreditTransaction,75417769_3101034366_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-13,TST* FLYING SAUCER - FT W,"{'id': '75417769_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-38.17,MANUAL,NOT_MATCHED,"{'date': '2023-01-13', 'amount': -38.17, 'description': 'TST* FLYING SAUCER - FT W', 'inferredDescription': 'TST* FLYING SAUCER - FT W', 'inferredCategory': {'id': '75417769_1401', 'name': 'Gas & Fuel'}}",,10099.0,1673715385000,True,True,NON_DISCRETIONARY,False,NOT_APPLICABLE,2023-01-14T16:56:25Z,,,,,
12,CashAndCreditTransaction,75417769_3101034365_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-13,AMC ONLINE 9640,"{'id': '75417769_104', 'name': 'Movies & DVDs', 'categoryType': 'EXPENSE', 'parentId': '75417769_1', 'parentName': 'Entertainment'}",-30.91,MANUAL,NOT_MATCHED,"{'date': '2023-01-13', 'amount': -30.91, 'description': 'AMC ONLINE 9640', 'inferredDescription': 'AMC ONLINE 9640', 'inferredCategory': {'id': '75417769_104', 'name': 'Movies & DVDs'}}",,2057.0,1673715385000,True,True,DISCRETIONARY,False,NOT_APPLICABLE,2023-01-14T16:56:25Z,,,,,
13,CashAndCreditTransaction,75417769_3100609380_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-13,AMZN Mktp US,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-23.0,MANUAL,NOT_MATCHED,"{'date': '2023-01-13', 'amount': -23.0, 'description': 'AMZN Mktp US', 'inferredDescription': 'AMZN Mktp US', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",,7218.0,1673628787000,True,True,DISCRETIONARY,False,NOT_APPLICABLE,2023-01-13T16:53:07Z,,,,,
14,CashAndCreditTransaction,75417769_3087231668_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-13,ONE TO KNOW MAGAZINE LLC,"{'id': '75417769_1', 'name': 'Entertainment', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-5.42,MANUAL,NOT_MATCHED,"{'date': '2023-01-13', 'amount': -5.42, 'description': 'ONE TO KNOW MAGAZINE LLC', 'inferredDescription': 'ONE TO KNOW MAGAZINE LLC', 'inferredCategory': {'id': '75417769_1', 'name': 'Entertainment'}}",,,1673715385000,True,True,DISCRETIONARY,False,NOT_APPLICABLE,2023-01-14T16:56:25Z,,,,,
15,CashAndCreditTransaction,75417769_3100609379_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-12,FIESTA  MART #61,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-76.94,POSTED,NOT_MATCHED,"{'id': '202301121557276230105#20230105', 'date': '2023-01-12', 'amount': -76.94, 'description': 'FIESTA  MART #61', 'inferredDescription': 'FIESTA  MART #61', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,11019.0,1673628787000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2023-01-13T16:53:07Z,,,,,
16,CashAndCreditTransaction,75417769_3100609378_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-12,BIG KAT BURGERS,"{'id': '75417769_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-12.88,MANUAL,NOT_MATCHED,"{'date': '2023-01-12', 'amount': -12.88, 'description': 'BIG KAT BURGERS', 'inferredDescription': 'BIG KAT BURGERS', 'inferredCategory': {'id': '75417769_706', 'name': 'Fast Food'}}",,1015403588.0,1673628787000,True,True,DISCRETIONARY,False,NOT_APPLICABLE,2023-01-13T16:53:07Z,,,,,
17,CashAndCreditTransaction,75417769_3100609375_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-12,LUXER CORPORATION,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-6.0,POSTED,NOT_MATCHED,"{'id': '202301121557266230105#20230105', 'date': '2023-01-12', 'amount': -6.0, 'description': 'LUXER CORPORATION', 'inferredDescription': 'LUXER CORPORATION', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1673628787000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-13T16:53:07Z,,,,,
18,CashAndCreditTransaction,75417769_3100609374_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-12,Southside Cellar,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-28.41,MANUAL,NOT_MATCHED,"{'date': '2023-01-12', 'amount': -28.41, 'description': 'Southside Cellar', 'inferredDescription': 'Southside Cellar', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",,,1673628787000,True,True,DISCRETIONARY,False,NOT_APPLICABLE,2023-01-13T16:53:07Z,,,,,
19,CashAndCreditTransaction,75417769_3100609373_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-12,SOMA WINERY,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-13.1,POSTED,NOT_MATCHED,"{'id': '202301121557256230105#20230105', 'date': '2023-01-12', 'amount': -13.1, 'description': 'SOMA WINERY', 'inferredDescription': 'SOMA WINERY', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1673628787000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-13T16:53:07Z,,,,,
20,CashAndCreditTransaction,75417769_3100609381_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-11,QT 885,"{'id': '75417769_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-23.35,POSTED,NOT_MATCHED,"{'id': '202301111518036230105#20230105', 'date': '2023-01-11', 'amount': -23.35, 'description': 'QT 885', 'inferredDescription': 'QT 885', 'inferredCategory': {'id': '75417769_1401', 'name': 'Gas & Fuel'}}",False,10041.0,1673628787000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2023-01-13T16:53:07Z,,,,,
21,CashAndCreditTransaction,75417769_3100609371_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-11,SQ *CHERRY COFFEE SHOP,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-7.77,POSTED,NOT_MATCHED,"{'id': '202301111518026230105#20230105', 'date': '2023-01-11', 'amount': -7.77, 'description': 'SQ *CHERRY COFFEE SHOP', 'inferredDescription': 'SQ *CHERRY COFFEE SHOP', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,1005896396.0,1673628787000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-13T16:53:07Z,,,,,
22,CashAndCreditTransaction,75417769_3099936261_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,TOYOTACONNECTED  SRVCS,"{'id': '75417769_1404', 'name': 'Auto Payment', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-8.66,POSTED,NOT_MATCHED,"{'id': '202301101551424230105#20230105', 'date': '2023-01-10', 'amount': -8.66, 'description': 'TOYOTACONNECTED  SRVCS', 'inferredDescription': 'TOYOTACONNECTED  SRVCS', 'inferredCategory': {'id': '75417769_1404', 'name': 'Auto Payment'}}",False,2114.0,1673489569000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
23,CashAndCreditTransaction,75417769_3099936259_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,DOMINO'S 6982,"{'id': '75417769_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-27.21,POSTED,NOT_MATCHED,"{'id': '202301101551364230105#20230105', 'date': '2023-01-10', 'amount': -27.21, 'description': ""DOMINO'S 6982"", 'inferredDescription': ""DOMINO'S 6982"", 'inferredCategory': {'id': '75417769_706', 'name': 'Fast Food'}}",False,3009.0,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
24,CashAndCreditTransaction,75417769_3099936258_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,SQ *CHERRY COFFEE SHOP,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-4.25,POSTED,NOT_MATCHED,"{'id': '202301101551394230105#20230105', 'date': '2023-01-10', 'amount': -4.25, 'description': 'SQ *CHERRY COFFEE SHOP', 'inferredDescription': 'SQ *CHERRY COFFEE SHOP', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,1005896396.0,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
25,CashAndCreditTransaction,75417769_3099936257_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,SQ *CHERRY COFFEE SHOP,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-5.41,POSTED,NOT_MATCHED,"{'id': '202301101551384230105#20230105', 'date': '2023-01-10', 'amount': -5.41, 'description': 'SQ *CHERRY COFFEE SHOP', 'inferredDescription': 'SQ *CHERRY COFFEE SHOP', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,1005896396.0,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
26,CashAndCreditTransaction,75417769_3099936256_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,EDX.ORG,"{'id': '75417769_802', 'name': 'Charity', 'categoryType': 'EXPENSE', 'parentId': '75417769_8', 'parentName': 'Gifts & Donations'}",-825.0,POSTED,NOT_MATCHED,"{'id': '202301101551444230105#20230105', 'date': '2023-01-10', 'amount': -825.0, 'description': 'EDX.ORG', 'inferredDescription': 'EDX.ORG', 'inferredCategory': {'id': '75417769_802', 'name': 'Charity'}}",False,,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
27,CashAndCreditTransaction,75417769_3099936255_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,EDX.ORG,"{'id': '75417769_802', 'name': 'Charity', 'categoryType': 'EXPENSE', 'parentId': '75417769_8', 'parentName': 'Gifts & Donations'}",-825.0,POSTED,NOT_MATCHED,"{'id': '202301101551414230105#20230105', 'date': '2023-01-10', 'amount': -825.0, 'description': 'EDX.ORG', 'inferredDescription': 'EDX.ORG', 'inferredCategory': {'id': '75417769_802', 'name': 'Charity'}}",False,,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
28,CashAndCreditTransaction,75417769_3099936251_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,SOUTHSIDE CELLAR,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-24.76,POSTED,NOT_MATCHED,"{'id': '202301101551404230105#20230105', 'date': '2023-01-10', 'amount': -24.76, 'description': 'SOUTHSIDE CELLAR', 'inferredDescription': 'SOUTHSIDE CELLAR', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
29,CashAndCreditTransaction,75417769_3099936250_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,PAYPAL *FACEBOOKTEC,"{'id': '75417769_1701', 'name': 'Advertising', 'categoryType': 'EXPENSE', 'parentId': '75417769_17', 'parentName': 'Business Services'}",-10.81,POSTED,NOT_MATCHED,"{'id': '202301101551434230105#20230105', 'date': '2023-01-10', 'amount': -10.81, 'description': 'PAYPAL *FACEBOOKTEC', 'inferredDescription': 'PAYPAL *FACEBOOKTEC', 'inferredCategory': {'id': '75417769_1701', 'name': 'Advertising'}}",False,10060.0,1673489569000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
30,CashAndCreditTransaction,75417769_3099936247_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-10,U.S. RETAILERS,"{'id': '75417769_1306', 'name': 'Utilities', 'categoryType': 'EXPENSE', 'parentId': '75417769_13', 'parentName': 'Bills & Utilities'}",-59.6,POSTED,NOT_MATCHED,"{'id': '202301101551374230105#20230105', 'date': '2023-01-10', 'amount': -59.6, 'description': 'U.S. RETAILERS', 'inferredDescription': 'U.S. RETAILERS', 'inferredCategory': {'id': '75417769_1306', 'name': 'Utilities'}}",False,,1673489569000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2023-01-12T02:12:49Z,,,,,
33,CashAndCreditTransaction,75417769_3099262782_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-09,UBER   TRIP,"{'id': '75417769_1408', 'name': 'Ride Share', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-9.44,POSTED,NOT_MATCHED,"{'id': '202301091745375230105#20230105', 'date': '2023-01-09', 'amount': -9.44, 'description': 'UBER   TRIP', 'inferredDescription': 'UBER   TRIP', 'inferredCategory': {'id': '75417769_1408', 'name': 'Ride Share'}}",False,12870.0,1673370206000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-10T17:03:26Z,,,,,
34,CashAndCreditTransaction,75417769_3099262781_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-09,APPLE.COM/BILL,"{'id': '75417769_204', 'name': 'Electronics & Software', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-14.03,POSTED,NOT_MATCHED,"{'id': '202301091745395230105#20230105', 'date': '2023-01-09', 'amount': -14.03, 'description': 'APPLE.COM/BILL', 'inferredDescription': 'APPLE.COM/BILL', 'inferredCategory': {'id': '75417769_204', 'name': 'Electronics & Software'}}",False,7088.0,1673370206000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-10T17:03:26Z,,,,,
35,CashAndCreditTransaction,75417769_3099262779_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-09,APPLE.COM/BILL,"{'id': '75417769_204', 'name': 'Electronics & Software', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-9.99,POSTED,NOT_MATCHED,"{'id': '202301091745385230105#20230105', 'date': '2023-01-09', 'amount': -9.99, 'description': 'APPLE.COM/BILL', 'inferredDescription': 'APPLE.COM/BILL', 'inferredCategory': {'id': '75417769_204', 'name': 'Electronics & Software'}}",False,7088.0,1673370206000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-10T17:03:26Z,,,,,
36,CashAndCreditTransaction,75417769_3099262778_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-09,7-ELEVEN 36717,"{'id': '75417769_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-29.7,POSTED,NOT_MATCHED,"{'id': '202301091745365230105#20230105', 'date': '2023-01-09', 'amount': -29.7, 'description': '7-ELEVEN 36717', 'inferredDescription': '7-ELEVEN 36717', 'inferredCategory': {'id': '75417769_706', 'name': 'Fast Food'}}",False,1061.0,1673370206000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-10T17:03:26Z,,,,,
38,CashAndCreditTransaction,75417769_3098799779_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,GOODWILL INDUSTRIES OF FO,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-38.0,POSTED,NOT_MATCHED,"{'id': '202301081327615230105#20230105', 'date': '2023-01-08', 'amount': -38.0, 'description': 'GOODWILL INDUSTRIES OF FO', 'inferredDescription': 'GOODWILL INDUSTRIES OF FO', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,12980.0,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
39,CashAndCreditTransaction,75417769_3098799778_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,BLOOM HEMP MARKET,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-10.83,POSTED,NOT_MATCHED,"{'id': '202301081327675230105#20230105', 'date': '2023-01-08', 'amount': -10.83, 'description': 'BLOOM HEMP MARKET', 'inferredDescription': 'BLOOM HEMP MARKET', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,4017.0,1673285186000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
40,CashAndCreditTransaction,75417769_3098799777_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,UBER   TRIP,"{'id': '75417769_1408', 'name': 'Ride Share', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-1.0,POSTED,NOT_MATCHED,"{'id': '202301081327645230105#20230105', 'date': '2023-01-08', 'amount': -1.0, 'description': 'UBER   TRIP', 'inferredDescription': 'UBER   TRIP', 'inferredCategory': {'id': '75417769_1408', 'name': 'Ride Share'}}",False,12870.0,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
41,CashAndCreditTransaction,75417769_3098799776_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,UBER   TRIP,"{'id': '75417769_1408', 'name': 'Ride Share', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-1.0,POSTED,NOT_MATCHED,"{'id': '202301081327625230105#20230105', 'date': '2023-01-08', 'amount': -1.0, 'description': 'UBER   TRIP', 'inferredDescription': 'UBER   TRIP', 'inferredCategory': {'id': '75417769_1408', 'name': 'Ride Share'}}",False,12870.0,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
42,CashAndCreditTransaction,75417769_3098799775_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,Amazon.com*W07ZY4M43,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-6.5,POSTED,NOT_MATCHED,"{'id': '202301081327655230105#20230105', 'date': '2023-01-08', 'amount': -6.5, 'description': 'Amazon.com*W07ZY4M43', 'inferredDescription': 'Amazon.com*W07ZY4M43', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
43,CashAndCreditTransaction,75417769_3098799774_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,TST* TULIPS FTW,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-22.4,POSTED,NOT_MATCHED,"{'id': '202301081327685230105#20230105', 'date': '2023-01-08', 'amount': -22.4, 'description': 'TST* TULIPS FTW', 'inferredDescription': 'TST* TULIPS FTW', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
44,CashAndCreditTransaction,75417769_3098799771_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,PAYPAL *FACEBOOKTEC,"{'id': '75417769_1701', 'name': 'Advertising', 'categoryType': 'EXPENSE', 'parentId': '75417769_17', 'parentName': 'Business Services'}",-10.81,POSTED,NOT_MATCHED,"{'id': '202301081327635230105#20230105', 'date': '2023-01-08', 'amount': -10.81, 'description': 'PAYPAL *FACEBOOKTEC', 'inferredDescription': 'PAYPAL *FACEBOOKTEC', 'inferredCategory': {'id': '75417769_1701', 'name': 'Advertising'}}",False,10060.0,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
45,CashAndCreditTransaction,75417769_3098799770_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,TST* NICKEL CITY - FORT W,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-15.47,POSTED,NOT_MATCHED,"{'id': '202301081327665230105#20230105', 'date': '2023-01-08', 'amount': -15.47, 'description': 'TST* NICKEL CITY - FORT W', 'inferredDescription': 'TST* NICKEL CITY - FORT W', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
46,CashAndCreditTransaction,75417769_3098799769_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-08,UBER   TRIP,"{'id': '75417769_1408', 'name': 'Ride Share', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-7.77,POSTED,NOT_MATCHED,"{'id': '202301081327605230105#20230105', 'date': '2023-01-08', 'amount': -7.77, 'description': 'UBER   TRIP', 'inferredDescription': 'UBER   TRIP', 'inferredCategory': {'id': '75417769_1408', 'name': 'Ride Share'}}",False,12870.0,1673285186000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-09T17:26:26Z,,,,,
51,CashAndCreditTransaction,75417769_3097979705_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-06,FAMILY DOLLAR #1854,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-15.1,POSTED,NOT_MATCHED,"{'id': '202301061553033230105#20230105', 'date': '2023-01-06', 'amount': -15.1, 'description': 'FAMILY DOLLAR #1854', 'inferredDescription': 'FAMILY DOLLAR #1854', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,1069.0,1673079621000,True,False,DISCRETIONARY,False,UNREVIEWED,2023-01-07T08:20:21Z,,,,,
52,CashAndCreditTransaction,75417769_3097979698_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-01-06,ALDI 75061 WHITE SETTL,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-65.93,POSTED,NOT_MATCHED,"{'id': '202301061553013230105#20230105', 'date': '2023-01-06', 'amount': -65.93, 'description': 'ALDI 75061 WHITE SETTL', 'inferredDescription': 'ALDI 75061 WHITE SETTL', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,4008.0,1673079621000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2023-01-07T08:20:21Z,,,,,
